sentiment	productId	userId	summary	text	helpfulY	helpfulN
1	B006H32PWU	A3LE67UTFF4AQJ	Great way to enjoy in bulk - Cranberry Pomegranate	The Cranberry Pomegranate herbal tea from Stash is one of my favorites, but this flavor is not always readily available where I live.  I was happy to find this bulk supply here on Amazon.  Instead of being packed in the standard 18-count boxes that are sold in stores, this item is packaged as a dozen individually wrapped packs of 10 tea bags in a specific flavor.  Each tea bag is sealed in its own flavor-saving pouch, just like the retail packaging, but this bulk version takes up much less space in your cabinet, while still keeping each tea bag fresh until use.  Buying in bulk like this is a great way to stock up on a favorite flavor while saving a little bit of money.  The tea itself is full flavored; a perfect selection for those who enjoy fruit-flavored herbal (and caffeine free) teas.	0	0
1	B0035YE9CS	A1MG1L05INR6K	Best Soy Sauce Ever!!!	This soy sauce is the best we have ever had.  Thanks to Amazon, we were able to find it again.  It makes a big difference when using this product.  Thanks again	0	0
-1	B000KFXEYE	A2P0JC3HKUETS3	Wanna drink vanilla baby formula? Then this is for you....	"Ended up with a case of the Stephen's chocolate rasberry and a case of the Stephen's French Vanilla<br />""cocoa.""  I really wanted to believe the 100% positive feedback on here, but you should never believe<br />what you read, right?<br />I guess the 1st thing I look for in a cocoa is that the liquid has some body to it. This seemed just<br />watery and weak....it looks like a no-fat soymilk.<br /><br />It kind of makes me think of baby formula...........the other reviewer who said like a hot vanilla<br />milkshake is close to describing it but it is not creamy enough in my opinion to qualify as such.....<br /><br />I added MORE than the recommended amount for the serving size and it was still just so-so.<br /><br />I am just not impressed with the way the powder globbed together and<br />clumped and stuck to the spoon~yuk.<br />$5 a can for 12 serving when you can get the packets of the standard cocoa for 99 cents on sale for<br />the same amount of servings?<br />Granted, Amazon's price is better than the manufactures website since there is NO shipping through<br />here and shipping is at a premium through Stephen's Gourmet.<br />I would say unless you have tried this somehow elsewhere first, do not bother wasting your money to buy<br />6lbs of cocoa mix at one time. You might end up doing what I will have to do when you don't like it.<br />sigh<br />give it away~"	2	5
1	B0078Y6OX8	A3YRTP55R31IZ	Simply the Best	"I like strong coffee and found that some of the other K Cups were too light tasting.  This is the best one yet.  This is all i drink now.  I like mochas and sweet coffee drinks from Starbucks and Coffee Bean, so that should give you an idea of how my taste is skewed.  I mix this coffee with International Delight ""White Chocolate Mocha"" creamer and it is the bomb!  Perfect hint of raspberry with the chocolate truffle flavor.  You will not be disappointed."	0	0
1	B0029NIW60	A18XKHF6NJ5RHX	Puppy Loves It	My Peek a Pom puppy loves it.  I mix it with dry food in the morning and he eats every bite. I like having a happy puppy while saving 40 cents a can through automatic shipment.	0	0
1	B000DZFMEQ	A30Z1SLANBLSK9	Looking for a gluten free bread that doesn't crumble?	This is it! It bakes up in a shorter loaf than, say, Bob's Red Mill gluten free mixes do, but what you give up in volume you'll make up in density -- this is a nice dense loaf of bread that's wonderful for sandwhiches, and tastes great toasted as well.	0	0
1	B007M83302	A1P20FFQ2AG7T7	Sweet potato yummies	The new sweet potato popchips are yummy and filling  One small bag  fulfilled my desire to nosh for the evening. I felt no guilt on my diet.<br />  Good job Popchips!!	1	0
-1	B001LG945O	A31BZEQMPKS5MY	Not my favorite	I have a tendency to avoid products with artificial sweeteners, and this includes sodas with high fructose corn syrup.  The Switch is a line of fruit juice sodas with no added sweeteners--not even cane sugar.  It has carbonated water, fruit juice, some natural flavors and colors, and vitamin C.  If you're going to drink soda, carbonated fruit juice is the best way to go.<br /><br />The Switch has several flavors, including Orange Tangerine.  However, it's clear some flavors are better than others.  The Orange Tangerine has a harsh aftertaste that another flavor I tried does not.  I've tried other citrus juice sodas and enjoyed them, but something went wrong in the flavoring of this particular soda.  If you're looking for an orangey soda, try Izze's Sparking Clementine instead.	0	0
1	B000FDDFUE	AV624G630GQB	Good stuff	As with all the Ryvita Crispbread's I've tried, these are very filling, taste great and you can eat them with absolutely no guilt.  At 35 calories per crispbread and no fat or sugar, you can eat three and be completely satisfied without having blown your diet.  I eat them with some fruit as an afternoon snack.  They perfectly balance the sugar hit you get from the fruit and keep you going for hours.	5	0
1	B000H227BG	A335KHZWGASJFJ	The Chocolate side of Mocha	While you would expect Ghiradelli to make good chocolate, the flavor of this mocha cocoa is precisely that of great darker chocolate flavor, using just enough coffee flavor to accent the cocoa without overtaking it.  A smooth, delicious start or finish to your day - even a warm afternoon pick me up on those chilly days!	0	0
1	B003VXFK44	A1XLT6SJ6VRGBB	Coffee Makes Me a Crazy	If you liked flavored coffees, this one has a hint of coconut to it.  This is my favorite coffee by far. I look forward to my first cup every morning.	0	0
1	B0016814QO	A2BSKJ2KZDZNR6	Quality cat treats; great price	My cats go insane over these treats. As soon as they hear the bag rattle, they dart to wherever it is. Purchasing through [...]  was easy, cost-efficient and the shipping was fast.	0	0
1	B004R8J8E0	A105S56ODHGJEK	A dinner classic.	"Shake N Bake is a longtime favorite in our household. This pork version does what it's supposed to do: It gives your pork a tasty, slightly crispy and flavorful coating that doesn't completely overpower the flavor of the pork itself. Don't let the ""pork"" label fool you into believing it's one-dimensional, however, because this could just as easily be used on chicken as well. In the end, it is more expensive than bread crumbs, but in my opinion the flavor and convenience are worth it. Can't go wrong with a dinner classic like this."	0	0
1	B000EVIDUY	AQPXYAUPM8YZB	Fantastic	"<a href=""http://www.amazon.com/gp/product/B000EVIDUY"">The Gluten-Free Pantry Chocolate Truffle Brownie Mix, 16-Ounce Boxes (Pack of 6)</a><br /><br />My daughter was recently diagnosed with a wheat allergy as well as some other allergies such as the hormones and antibiotics in milk and eggs so we have gone ""organic"" it has impacted our food choices but she is 5 and we did not want her to feel as though she was different. We began the search began for tasty treats that she could eat without pain.<br />We found this item and it is the most wonderful thing we could have tried for her! We throw in an extra egg and a bunch of chocolate chips. I have never been much of a brownie fan but these can fool even the most die-hard. They are fantastic. She loves them as do all of us! I feel like I should advertise for this company, absolutely amazing!"	0	0
1	B002TM37RU	AMFYR0T3ZCY8S	GOOD!	Very good.  Very tasty and authentic flavor!  I ordered these last minute for Christmas, not knowing if they were going to arrive on time.  They arrived at my house on Christmas Eve.	0	0
1	B000PDY3P0	AFJ5HHYFPNM5O	Tastes better than it looks!	It's hard to order anything on the internet and be confident enough that you got a good product, let alone a great food product. Initially, I ordered this popcorn because of it's great price and relevance to what I needed, and ended up really enjoying it for the taste! The butter's consistency is hard when I received it in the mail, though it melts right up in the popper and YUM! We had great popcorn.....	0	0
1	B0001LO39C	A3IJ4EJWNYQJ2I	The world of Chai!	For any of you tea lovers out there, this brand of Chai has got to be the best.  FORGET Starbucks!  There is so much flavor bursting out of that tiny little bag, you wonder how they packed it all in.  I've even attempted to make my own chai, figuring hey, if it's fresh, it's better.  Not so here.  The only thing that compares is German Fruchte-tee (which is so much better than American herbal teas) that engulfs the water with red juice the moment you touch hot water to the tea bag.  Definately worth buying in bulk.	2	0
1	B00375LB6W	A30NZHE1H756IU	Perfect for our cupcakes!	We chose a Thing 1/Thing 2 theme for our twins' first birthday party, and these sprinkles were the perfect color. They lean more towards turquoise than a true blue, but with our red baking cups, and white frosting, they were the perfect finishing touch!	0	0
1	B0013NUGDE	A39YC26934SAG9	Most delicious chips ever!	I have gained weight *not telling you how much* over the months and am putting myself on a diet. These chips have saved me from gorging on the bad stuff becaue of their taste. This product is not only healthy, but it actually tastes the best out of all of my other possible options. Frito Lay is the thing of the past, because Pop Chips are in! I strongly recommend this to anybody trying to maintain or lose weight, because with snacks like this, you can keep the love handles off! Thank you, Pop Chips for a successful diet! Go to [...] for any more info on how they are made.	1	0
1	B002BCD2GO	A2SV0KMVHISJ0V	Sweet stuff!	I have been using this agave nectar for several years.  It has a mild taste, somewhat similar to a very light honey.  It is wonderful over fresh fruit, to sweeten tea, and I have begun to bake with it.  It is an all-natural sweetener that is supposedly low glycemic.  I just know it tastes great!	0	0
-1	B000H22996	A1XHZPK4TDIHBG	rip off	"the details say:<br />Product Features:<br />12 Blister PEZ Packs<br />3 PEZ candy refills in each pack,<br />Disney's Cars Pez Assortment<br /><br />Product Description:<br />Cars PEZ dispensers featuring Lightning McQueen, Mater, Sally and Doc Hudson. Each is individually bagged and include two great tasting candy refills.<br /><br />I only got 6 blister packs and only got 3 of the 4 characters. Also the picture showed 12 packages. Obviously they put a ""6 dispensers"" in the title (I thought that to be a misprint) and took a 12 pack and busted it down and sent me half for the price that was for 12. RIP OFF!!!"	0	0
-1	B0044A8ZW2	A709IUIJNHXBG	skip this gum, try something else	This gum is crumbly and the lackluster flavor fades faster than any gum I've ever chewed. It's gone in around 10 seconds.	0	0
1	B004391I3C	A32DV6IF316BC0	Wonderful flavor!	"I've tried several different varieties of Dolce Gusto coffee capsules and so far this is my favorite. It's the most versitile too. It makes a great expresso if you use a demitasse cup, cappuchinno if you add your own milk, or a 14 oz mug of American-style coffee. I'm so hooked I drink two big mugs a day - one truly delicious vice.<br /><br />This coffee is strong and dark but not harsh or bitter. Other strong or ""full-bodied"" coffees often have a burned taste - as if burning the beans is the only way to add flavor to an inferior bean.<br /><br />Nescafe, the largest selling brand of coffee in Europe, has developed a fantastic coffee. I also love the convenience of individual servings."	1	0
-1	B00016JH5M	A1ADTZ2944OK18	Not Freeze-Dried	I ordered this item because I thought it was freeze-dried kinda like dehydrated, but it's not!  They taste like they were pickled and rolled in sugar!  Yuck!  The original strawberry taste is gone.  The company sent them to me very promptly and in great packaging, but I really thought it was something else...  The page does not provide a good description of what the product really is.	9	4
1	B0045XE32E	A3TX46J8SBZPG3	Lindy and Gracie like 'em	To properly test this product, I had to go to my experts - our dog and her walking friend.  Most mornings, after their walk with their moms, they return to our house to play in the yard.  My role is to greet them with a tasty treat - usually a Gravy Bone, which they love.  This week I've been mixing in these treats and, based on the experts' reaction, they are quite popular.  They seem to come from a safe source and have good ingredients.  So, get some for your pup.  Hurry up, will you?  They're waiting.	1	2
1	B001B3XOW6	A3L4FNWKN423Q5	Great Product	My cats love it!  I spray it on the floor and they will just go to that spot and start stretching and playing like they were kittens again, highly recommend!	3	0
1	B006N3IG4K	A2ODF71DQGA3QS	My favorite K-Cup yet!	Light and flavorful definitely describes this K-Cup. I often find it hard to find flavored K-Cups that aren't either 1) so strong you lose the flavor or 2) so light you'd be better off drinking water. However, I have to admit I have found a new favorite in the Hawaiian Hazelnut!	0	0
-1	B002BCD2GO	A1M2WAK6BQQHBS	Please Pack Better!!	The bottles were both leaking badly; about half the product had leaked through the bottom of the box.  Unfortunately they cannot be returned, so I just wasted money ordering this.	1	1
1	B000TRFGGM	AMS09WR7RKYUI	Dont get discouraged!	My new friend arrived with quite a bit of damange and only 2 heads, one crushed, I was so upset, but I put the moss back into the pot snuggly around the base of the plant gave it bottled water and plenty of sun and now, I have 12 heads and a very strong plant! He bounced back so well! Eats flys and is now bright red and green!	1	0
-1	B001RV8CGK	A47BY7J37DCHQ	THIS SEASONING WAS HORRIBLE.....	JUST GOT THIS SEASONING LAST NIGHT AND MADE SOME TURKEY TACOS WITH IT.....THEY WERE EXTREMELY NASTY.....ABSOLUTELY NO FLAVOR.....I MEAN I UNDERSTAND THAT ITS A NO SALT SEASONING BUT MAN , IT TASTED HORRIBLE AND HAS MADE ME SICK. I WILL JUST TRY A LOW SALT TACO SEASONING UNTIL I FIND A NO SALT ONE THAT IS AT LEAST BAREABLE AND DOESNT MAKE ME SICK....UNDER NO CIRCUMSTANCES BUY THIS.....	1	2
1	B00060PTLO	A379EN3F2MYIC7	The best espresso out there...	I prefer this to all other brands and types of coffee. Even after having lived in Italy, this is my favorite.	4	0
-1	B000FEJ11U	A1RUG9X2HAE73	Not like it used to be	Reese changed their Cheesy Popcorn Seasoning.  It is more salt than cheese.  In fact it has very little cheese flavor left.  I will not be purchasing this product again.	0	0
1	B000GFYRIU	A2562K238223FK	Excellent tea!	I bought some of this at the supermarket because I love tea and spearmint is something I enjoy a lot.  Well, let me tell you, this tea is so good I drank it all in just a few days!  Could not get enough of it, just placed an order on here for more because the price is better than what I paid at the market.<br />Can't wait til it gets here, I am craving it already. :)	0	0
-1	B005K4Q1VI	APTGM66PJRNGC	so so	very easy to use not the best flavor It has too much sugar and is not a quality I thought I was getting	0	0
-1	B0016JJEFG	A32Y9N4O4F81WJ	Nothing to it	"I was overjoyed to find an organic black tea at a low price, and I assumed since it had the ""Newman's Own"" brand name on it, that it would be a great tea. I was disappointed. It was mild and rather tasteless. I understand that organic teas tend to be less brisk than non-organic, but I've ordered a favorite organic Assam from another well-known tea purveyor, and it was heads above this Newman blend. I got what I paid for with the Newman, but at least I'm not out a whole lot of money."	0	0
1	B000PDY3P0	A1T4ATXNY4FQB9	Great product	Ordered this for my grandson's birthday to be used in his new popcorn machine that I also ordered for his birthday.  He loves this popcorn.	1	0
1	B008G01KM8	A1H1DVTIHXV3YE	Good Malta, baffling business model	I've never had Sunchy Malta before (I drank a lot of Goya when it was available locally). Tastes similar to Goya, though with less of a sour taste and slightly less carbonation.<br /><br />I ordered 50 bottles in order to get free shipping. Said bottles arrived in 4 large boxes, with each bottle individually packed. None broke. At the time of purchase, this was the best deal going for Malta either locally or in stores (I've never paid less than fifty cents anywhere).<br /><br />Now, though, the free shipping is gone. Unless  Sunchy seriously expects me to drop $7.50 for shipping per bottle, it's unlikely I'll be buying anymore. They should consider selling by the pack or case if they wish to pursue the online business model.<br /><br />So, 5 stars for value and the quality of packing, with the caveat that I won't be buying any more until Sunchy figures out how to sell it.	0	0
1	B004P4TL8E	A125Q735AEQ0S6	K cup fan	K-cup storage drawer is great.  I have the carousel, but wanted additional K cup storage.  The drawer fits the bill, and takes up no additional space since it sits underneath the Keurig Brewer.  No more K Cup boxes to hide somewhere.	0	0
-1	B0081XIA1E	A1154WAZYMEA03	too easy!	We timed it. It took my german shorthaired pointer 1 minute 37 seconds his first go around.  Pieces slide to easy sot hey will open up with the first wack of the paw. Anyone know of anything that actually makes the dog work for a treat?	0	0
1	B001BSBFUO	AIUC6VT4VT01A	These pill pockets literally saved our dog's life	"I was so relieved when I found this product. Our doberman was having serious skin allergies and had to take antibiotics and steroids in pill form. He was so crafty with the pills - we would hide them in wet dog food, only to find the food eaten and the pills spit out. We hid them in salami, raw meat, pastrami, turkey, soft cheese, hard boiled egg, anything that you could think of that is appetizing to a dog and he would eat the food and spit out the pills. It got so bad that he actually stopped eating and drinking. He was so sick. Our vet put him on IV fluids and steroids and antibiotics and these wreaked havoc on his liver. We were so worried. He was going down the drain. Then I found this product. Simple as that, we put the medicine in the treat and he wolfed it down. He actually got to the point that when the 6 hour time was coming around to ""get the treat"" he would start whining and staring at the refrigerator where I had prepared the whole dosage plan ahead of time and put them into a plastic box with big lettering, ""THIS IS ALEX'S MEDICINE - NOT CHOCOLATE!"" We had a close call with my little sister - they looked appetizing to her as well! :) Now I use these for his vitamins and for anything that he has to take that is not appetizing. Really a life saver!"	0	0
1	B000ES3LMC	A1XRA99G70IALT	Great tea - extremely flavorful	Having tried a very large number of Earl Grey teas, I've been struck by how particularly flavorful this brand is.  It's really worth trying.  I ended up buying the pack of 6 boxes twice I liked it so much.	0	0
1	B007TJGZ54	A34JKJSVX43FZ	My Favorite K-cup	I don't like really strong coffee, so after trying over a dozen different K-cups this is now my #1 choice and maybe the only K-cup I will buy anymore.	0	0
-1	B0047ZEXOI	A36J4OKFQH2XFG	Disappointed	Very disappointed that the AKC label<br />in the display did not show the made<br />in China. I'm trying to avoid any pet<br />products made in China!	4	0
1	B000I1RHMU	AAA59EGDB3DTY	My Favorite Tea	I have been drinking this tea blend for over a year and never grow tired of it.  Love the blended flavor and the oil of bergamot.  Being organic and fair trade certified is also a plus. To those of you who have tasted earl grey black and green teas separately and are curious about the mix--I would say the black tea flavor predominates, but the result is an extremely satisfying tea blend.	0	0
-1	B0001IVR8A	AD9KNBAUADSAA	"Just ""o.k "" if you want a ""Frosty"" or a rich shake"	Obviously, by looking at the other reviews people think this stuff is either really good or really bad. I think it is all according to your taste and what you are expecting for this price. I ordered packets from two different web sites and they both taste ok just like a frosty/rich shake ordered from a drive thru window. It was ok but I wouldn't pay the price for it again. I found a recipe from the Serendipity 3 restaurant where you make your own Frozen Hot Chocolate by adding tiny bits of REAL chocolate, a bit of milk, cocoa,and some ice into a blender. I have a feeling that is the recipe that taste much more like what Oprah said was so good and more equivalent to what the restaurant actually serves. If you want more than just an expensive milkshake I would try the recipe using real chocolate and stay away from this drive thru milkshake mix.	12	4
-1	B006JG8ALK	A24SWJQ5VM47YP	Not that good	I love coconut but this bar is a disappointment.  The first bite had an odd flavor but after a couple more it got a bit better.  The problem is that it's very oily, they put way too much rice syrup and it's literally juicy with oil when you bite into it.  At 246 calories, 14g fat 33g carbs and 29g sugar, this bar is not worth it at all.	0	1
1	B003954KUY	A2TNF56RS82YXO	Loved it.	Was very happy with order and blue mush tasted really good. Cant wait to to use in other recipes soon.	1	0
1	B00207UBMS	A1ZDR000TK6MB7	Wonderful anytime tea	This is an excellent tea for a breakfast tea or for the afternoon or evening. It has a wonderful mellow flavor. In the morning, I like to brew it with Earl Grey to create a nice smooth blend. It is a great way to start the day.	1	0
1	B0040BESXK	A1JDAVJPC6VCLO	My Dog Loves it but theirs nothing he doesn't love	Great Dog food. Have been searching for a dog food that doesn't contain corn and animal by-products that dog food companies like to use as fillers and cheap ingredients. This is definitely the best and most affordable one I found. I have been using it for about a year for my 2year Welsh Corgi and he loves it.	4	0
1	B0002PCESY	A3S5TR05CP8X6A	Another Meiji Classic!	These are wonderful little chocolate bits, and that is all they need to be.  They look a bit like miniature Tootsie Rolls, so I was expecting them to be chewy at first.  They are soft, with a nice smooth chocolate flavor, and easy to eat by the handful.  Very highly recommended!	2	0
-1	B002RBTV78	A3UGRLT20SDRG	Terrible	2 boxes of truffles I had to throw away. They tasted old, stale and had been melted and recooled probably several times by the way they looked.	0	0
1	B002QWP89S	A1K30M50CNF38W	great	My dog (maltese-) loves greenies. It's her fav treat and knowing that is good for her and is cleaning her teeth makes me feel great !! ;)	0	0
-1	B006N3IG4K	A1PGA8C2EAUSBT	Great name but I didn't care for it	I drink about 4 to 6 cups of coffee every morning - I'm always looking for a new flavor - so I gave it a try - I drank it but I would not order again. steve	2	1
1	B00284TR82	AO63YGVXFI9NL	Great and convienet	My first box came with some of the packets opened and they were all sticky.  I contacted you and the recieved another box free.  They were packed much better, and arrived intact.  Thank you so much.  We love these!!	0	0
1	B001EO5ZMO	A1C5SHU81SRARN	Best Ahmad Tea	I've tried a variety of Ahmad tea. Not because I particularly like this brand, but they are just easier to come across.  The Imperial blend, I believe, is the most complex yet well balanced of all the ones I've tried. It's full body like a good cup of Assam, which by no means overpower the delightful, clean taste of Darjeerling, complete with a long lasting note of bergamot. I enjoy it best in the evening. It gives a satisfying and relaxing finish to a busy day.<br /><br />For those interested in the specifics: I use about 3 teaspoons of lose tea in a stainless steel infuser in a 16 oz mug, let it steep in 208F water for 2-3 min, take the infuser out, and drink it without sugar or milk to savor its sophistication.	0	0
-1	B00141UC9I	AJE7R9XV0S4QL	dangerous treat	"I have been giving my dog this treat for a long time,I found it here on Amazon and it is much cheaper! Now I learned that ALL chicken treats for dogs (and also cats I believe) that are MADE IN CHINA are being investigated  by the FDA because some dogs have died after consuming them. These treats and all Dogswell treats are made in China,I researched all over the web about this matter and bottom line is: why take the risk? A few sites say it is OK, most say to be cautious and others say don't buy.I threw out all the ones I bought and got new ones made in USA.I wish Amazon gave us the choice of ""made in USA"", for now I recommend everyone that has a pet to read the labels of the treats and food. Sorry this product, I don't recommend."	0	0
-1	B004AH0MLG	A3SXV4KCZTD0QW	Great product....don't order on amazon	The chocolate is just as delicious as could be expected. The wrap is easy to remove and re wrap again. The kisses in the inside come in a nice bag, keeping them safe inside. The box it comes in is sturdy enough. I ordered two, one came intact and the other came demolished on one side...very very disappointed.	2	3
1	B002EDF82G	A1QIN5VH8CYYBG	THE BEST CHEESE EVER!!!	If you haven't been introduced to Saint Andre soft cheese you are not living.  It's like Brie mixed with butter.  The flavor is milder then Brie and the texture is very much like fresh butter.  It's firmer inside then Brie, especially a ripe Brie.  I can't imagine it is very heart healthy but makes the absolute best baguette for breakfast instead of butter.  I am a cheese person and I eat cheese from a number of EU countries and this ranks as one of if not the best.  Enjoy and keep the red wine flowing.  Buon appetit!	3	0
1	B006N3I84I	A9BXUK4ZHEYMA	Love Tully's Italian Roast	I am a very picky coffee drinker.  I don't know or follow what critics may view as the best coffee, only my own taste buds.  There is just something great about the aroma and taste of this Italian Roast. As mush as I didn't want to give any of mine away, I wanted others to try it and hear if they agree and THEY DID. I had everyone asking where I bought it so they could get their own.  Now I am out and need to buy more.  I thought it would be no big deal b/c I have more of another brand to drink, but it's just not the same, coffee in the morning can make your day and if it's not the right one....well, you know. I will continue to buy Tully's Italian Roast and so will my friends and family whom have tried it.	0	0
-1	B001E0T29K	A2WCAEZ4HT8RTT	A Protein Powder to make you Gag.	"I have tried many different protein powders over the years, and while it is hard to write a review based on taste alone (since everyone's taste is different), I'm going to go ahead and say this is the most rancid tasting gunk I have ever had the displeasure of putting in my mouth.<br /><br />I mix my protein shakes with a hand blender, so I rarely have any mixing problems - and even this protein mixed well.  The fun really began when I tasted it.  It tastes sour and acrid at the same time, absolutely horrendous.  I could not finish the shake I had mixed up, and had to wash my mouth out with apple juice to get that sick taste out before I could actually eat or drink anything else.<br /><br />This is a terrible protein powder from the standpoint of taste, in my opinion.  Of all the types I have tried, which is many, this has taken seat as the new ""worst"" one.<br /><br />FYI, I had ordered this with another brand because I am testing egg protein powders due to casein sensitivity.  If anyone has an egg protein powder recommendation, PM me."	0	0
1	B00404VAXI	A2WDVKEWMLOJNK	The best stuff on earth	I have had all types of hot sauce but this one is hot, spicy and still flavorful. I have used up almost 1/2 a bottle already.<br />This is a good buy.	1	0
-1	B000PIQF8S	A2GYDF0EBRHRXK	Canadian who loves Cheezies, but shocked at the high price!	I absolutely adore Cheezies and make it a point to pick up a few large bags every time I go back to Canada. I was so excited when Amazon started selling them. I bought 2 bags thinking I would get a decent size for the price. Sadly the bag is only 210g or 1/2 lb (smaller than a regular bag of chips). The bags I received would have cost about $3 in Canada. Not worth it for the $7 price offered on Amazon. This is the first time I have been disappointed with Amazon and their prices. This is not worth the investment.	4	2
1	B00474G3BU	A1F1QSMON4SFCJ	Tasty stuff	Great on popcorn, fruit, veggies, meat, sandwiches, and pretty much everything else. It adds a zing without being overly spicy or salty unless you go overboard.<br /><br />My only complaint is that eight 5oz bottles is A LOT of spice shake mix. In 6 months I've gone through about one bottle. I don't think this stuff is going to go bad anytime soon, but it's going to take up cupboard space until 2015.	0	0
1	B0009JI7O8	AI7QVPI5LKFGG	Fortune Cookies	This is the second time I have ordered this product.  I was happy enough the first time to place an order again.  Cookies were fine and delivery was very quick. Thank you.	0	0
1	B000YFX5GM	A28JP9DX106FQD	A Great Present for an Italian Dude	This set of spice dipping for bread is very fresh and tasty. I made an Italian guy happy on father's day. I recommend this spices.	0	0
1	B003VXFK44	A32INVETIKMDB4	Wolfgang Puck Keurig Cup Coffee	"This coffee is a smooth, yet robust taste that does not have any bad after<br />taste. <a href=""http://www.amazon.com/gp/product/B003VXJJ28"">Wolfgang Puck Coffee, Rodeo Drive Blend (Medium Roast), 24-Count K-Cups for Keurig Brewers (Pack of 2)</a>"	0	0
1	B002YZESWU	A35A5S6H1WROO6	Excellent starter set.	What a wonderful starter kit this is.  While I am and was familiar with some varieties of exotic sea salts, I certainly had not had the opportunity to try this many at one time.  Tather than chance buying a product that I did not like and being stuck with it, this allowed me to give each and everyone a try.<br /><br />I plan to order at least three more sets for presents this coming year for friends that, like me, are foodies.<br /><br />This is an excellent product.	4	1
1	B001P05K8Q	A3E4O2SI82JNOP	Great Chews!	My vet started my french bulldog on these & they are great.  She wants the big ones, so we buy the extra large & one will actually last her 2 to 3 weeks.  They do not become the slimey soggy mess that a regular rawhide chew will, either.  Am giving some to all the dogs in our family  this year.	0	0
1	B0083QJU72	AYA7OY6DKYAM6	Grade B Organic	There are generally 3 grades of maple syrup. Grade A is the first run - Mild in taste, sweet and with fewer minerals than the other grades. It is more expensive and less desirable (health and taste wise). Grade B is the second run with more minerals plus more maple taste. Grade C is the third run with even more minerals and an even stronger taste of maple and it's slightly less pleasant for most people.<br /><br />Maple syrup has a large variety of minerals and vitamins and Grade B Organic is my favorite, considering it's stronger flavor and higher nutrition content. Of course, Organic is the only way to eat food now, but that's another story.<br /><br />Coombs Family Farm provides a very satisfactory grade B organic Maple Syrup! I've used a lot!	203	9
1	B004NDV46E	A3K1VQXWXF6W03	Emergen-C Tangerine vitamin C	This is a great product, especially for anyone who does not like to swallow a pill. I highly recommend it.	0	0
1	B00382UXU4	A3UP550V2JDNV	Perfect Popcorn	Snappy's White Popcorn is perfect.  It's hulless, tiny, tender and crunchy when popped, and it always pops.  We keep it in the freezer so it's always fresh, and more importantly, ALWAYS HERE when we want some. As midwesterners, we know corn, okay?  And this is the best!	3	0
1	B001EQ5D6U	A2J5XULKP6YLCJ	AWESOME!!!	Finally a High Fiber cereal that tastes great!! I like mixing the Carmel with either the Honey Cluster or the Raison Cluster for an even Higher Fiber load. And the lowest price I've found these cereals in on Amazon.com (we all love saving money while being healthy, right?). Try it for 3 days and I'm sure you'll love it like I do. Thanks and have a healthy day!!!<br />Mike Buckley<br />Concord, CA	1	0
1	B001REEG6C	A30835UIR6F8KB	Wasting Vinegar on a Cucumber is a Shame!	I first bought pickled asparagus at an Amish market and it was love at first bite. Hence, when I saw these on the discount rack at the local Safeway I cleaned it out.  These are even better than the ones from the Amish market. They are fantastic, and some of the jars have a bonus clove of garlic at the bottom. I'm going to order the six pack and I'm a household of one. They wont go to waste!	2	0
1	B00068PCTU	AL619MA80I8RE	Sweet stuff!	I was quite skeptical about stevia at first, but tried it with another brand and thought there wasn't much difference in taste and I felt better about using a more natural product than the other artificial sweeteners out there. I then started looking at getting a bulk container and happened upon this product. I now have purchased this same product 4 times and am quite pleased. The product is a bit more concentrated and we are using less of the product in our drinks and cooking than other competitors.<br /><br />The deliveries are always quick and we have not had any issues at all with the product or packaging.	0	0
1	B001GM969M	A1RCBMPF7MHOSU	great product	Product was shipped ultra quick - USPS priority. Packaged in no-tamper bag. This granulated honey is great in oatmeal, cooking, coffee, tea, on cereal, etc. It's sweeter than sugar. I give seller an A+++++	4	0
1	B0033HGLTG	A27WP2FBRWDKMQ	Great	i,M Surprised about the flavor this Decaf has. I've switched to Decafe coffee and Donut House brand has exceeded my expectations.<br />Thank you Amazon.	2	0
1	B000CMIYWC	A1495CUTFVFFJF	The best ever	This is the best this that i have ever used for my Bronchitis and the other breathing problems that me daughter and I have.  I highly reccommend this.	2	0
1	B001AJ1ULS	A2ZF1VR81N9VZW	My dogs love them!	"We've been buying happy hips for a while - online and at stores. I feel that if I'm going to give my dog a treat, one that's closest to something ""healthy"" should be it. My dogs LOOOOOOVE them, I think it's their fav. Treat by far. I'm subscribed to Amazon's delivery so you do get them for a little less money and you don't have to think about going online and buying them, you will automatically get them. I love that feature - would recommend using it if you buy these regularly."	1	1
1	B0051LNWPI	A3U6VQSU9TXXXD	Great!	The plant I received was in great condition and is doing well.  The seller had very good communication, and gave very thorough instructions for the care of the plants I ordered.  If I decide to increase the size of my little carniverous plant collection I will definately order again.  I was very pleased with the treatment I received.	0	0
1	B0081XIA1E	A3EASY2KNKCTRI	Fun even for little dogs	when I opened this, I thought no way my little Lhasa Apso is going to be able to play with this.  So wrong.  I stated with some yellow cups upside down (easier for her to grip them) with a few right side up.  She figured it all out very quickly.  It's lots of fun to watch her get the big yellow cups in her small grip, place them carefully all in one spot.  After a few times, she was able to grab all the cups placed in the red container the proper way.  She loves finding treats!	0	0
